Time(s),CH1(V),CH3(V).1
-9.56e-06,0.321,0.33
-9.56e-06,0.312,0.33
-9.56e-06,0.312,0.33
-9.56e-06,0.312,0.33
-9.56e-06,0.312,0.33
-9.56e-06,0.303,0.33
-9.56e-06,0.303,0.33
-9.56e-06,0.303,0.33
-9.56e-06,0.303,0.34
-9.56e-06,0.303,0.34
-9.56e-06,0.303,0.34
-9.56e-06,0.303,0.34
-9.56e-06,0.303,0.34
-9.56e-06,0.303,0.34
-9.56e-06,0.303,0.349
-9.56e-06,0.303,0.349
-9.56e-06,0.303,0.349
-9.56e-06,0.303,0.349
-9.56e-06,0.312,0.349
-9.55e-06,0.312,0.349
-9.55e-06,0.312,0.349
-9.55e-06,0.321,0.349
-9.55e-06,0.321,0.34
-9.55e-06,0.321,0.349
-9.55e-06,0.321,0.349
-9.55e-06,0.33,0.349
-9.55e-06,0.33,0.34
-9.55e-06,0.33,0.34
-9.55e-06,0.34,0.34
-9.55e-06,0.34,0.34
-9.55e-06,0.34,0.34
-9.55e-06,0.34,0.34
-9.55e-06,0.349,0.34
-9.55e-06,0.349,0.34
-9.55e-06,0.349,0.34
-9.55e-06,0.349,0.34
-9.55e-06,0.349,0.34
-9.55e-06,0.349,0.34
-9.55e-06,0.349,0.33
-9.54e-06,0.349,0.33
-9.54e-06,0.349,0.33
-9.54e-06,0.34,0.33
-9.54e-06,0.34,0.33
-9.54e-06,0.34,0.33
-9.54e-06,0.34,0.33
-9.54e-06,0.34,0.34
-9.54e-06,0.33,0.34
-9.54e-06,0.33,0.34
-9.54e-06,0.33,0.34
-9.54e-06,0.33,0.34
-9.54e-06,0.321,0.34
-9.54e-06,0.321,0.34
-9.54e-06,0.321,0.34
-9.54e-06,0.321,0.34
-9.54e-06,0.312,0.349
-9.54e-06,0.312,0.349
-9.54e-06,0.312,0.349
-9.54e-06,0.312,0.349
-9.54e-06,0.312,0.349
-9.53e-06,0.312,0.349
-9.53e-06,0.312,0.349
-9.53e-06,0.312,0.349
-9.53e-06,0.312,0.358
-9.53e-06,0.312,0.358
-9.53e-06,0.312,0.358
-9.53e-06,0.321,0.358
-9.53e-06,0.321,0.358
-9.53e-06,0.321,0.358
-9.53e-06,0.321,0.358
-9.53e-06,0.321,0.358
-9.53e-06,0.33,0.358
-9.53e-06,0.33,0.358
-9.53e-06,0.34,0.358
-9.53e-06,0.34,0.358
-9.53e-06,0.34,0.358
-9.53e-06,0.34,0.358
-9.53e-06,0.349,0.358
-9.53e-06,0.349,0.358
-9.53e-06,0.349,0.358
-9.52e-06,0.349,0.358
-9.52e-06,0.358,0.349
-9.52e-06,0.358,0.349
-9.52e-06,0.358,0.349
-9.52e-06,0.358,0.349
-9.52e-06,0.358,0.349
-9.52e-06,0.358,0.349
-9.52e-06,0.358,0.349
-9.52e-06,0.358,0.349
-9.52e-06,0.358,0.349
-9.52e-06,0.358,0.349
-9.52e-06,0.358,0.349
-9.52e-06,0.358,0.349
-9.52e-06,0.349,0.349
-9.52e-06,0.349,0.349
-9.52e-06,0.349,0.349
-9.52e-06,0.349,0.349
-9.52e-06,0.34,0.349
-9.52e-06,0.34,0.349
-9.52e-06,0.34,0.349
-9.51e-06,0.34,0.349
-9.51e-06,0.33,0.349
-9.51e-06,0.33,0.349
-9.51e-06,0.33,0.358
-9.51e-06,0.33,0.349
-9.51e-06,0.321,0.358
-9.51e-06,0.321,0.358
-9.51e-06,0.321,0.358
-9.51e-06,0.321,0.358
-9.51e-06,0.321,0.358
-9.51e-06,0.321,0.358
-9.51e-06,0.321,0.367
-9.51e-06,0.321,0.367
-9.51e-06,0.321,0.367
-9.51e-06,0.321,0.367
-9.51e-06,0.33,0.367
-9.51e-06,0.33,0.367
-9.51e-06,0.33,0.367
-9.51e-06,0.33,0.367
-9.51e-06,0.34,0.367
-9.5e-06,0.34,0.367
-9.5e-06,0.34,0.367
-9.5e-06,0.349,0.367
-9.5e-06,0.349,0.367
-9.5e-06,0.349,0.367
-9.5e-06,0.358,0.367
-9.5e-06,0.358,0.367
-9.5e-06,0.358,0.358
-9.5e-06,0.358,0.358
-9.5e-06,0.367,0.358
-9.5e-06,0.367,0.358
-9.5e-06,0.367,0.358
-9.5e-06,0.367,0.358
-9.5e-06,0.367,0.358
-9.5e-06,0.367,0.358
-9.5e-06,0.367,0.358
-9.5e-06,0.367,0.358
-9.5e-06,0.367,0.358
-9.5e-06,0.367,0.358
-9.5e-06,0.367,0.358
-9.49e-06,0.367,0.349
-9.49e-06,0.367,0.349
-9.49e-06,0.358,0.349
-9.49e-06,0.358,0.349
-9.49e-06,0.358,0.358
-9.49e-06,0.358,0.358
-9.49e-06,0.358,0.358
-9.49e-06,0.349,0.358
-9.49e-06,0.349,0.358
-9.49e-06,0.349,0.358
-9.49e-06,0.34,0.358
-9.49e-06,0.34,0.367
-9.49e-06,0.34,0.367
-9.49e-06,0.33,0.367
-9.49e-06,0.34,0.367
-9.49e-06,0.33,0.367
-9.49e-06,0.33,0.367
-9.49e-06,0.33,0.367
-9.49e-06,0.33,0.376
-9.49e-06,0.33,0.376
-9.48e-06,0.33,0.367
-9.48e-06,0.33,0.376
-9.48e-06,0.33,0.376
-9.48e-06,0.34,0.376
-9.48e-06,0.34,0.376
-9.48e-06,0.34,0.376
-9.48e-06,0.34,0.376
-9.48e-06,0.34,0.376
-9.48e-06,0.349,0.376
-9.48e-06,0.349,0.376
-9.48e-06,0.349,0.376
-9.48e-06,0.358,0.376
-9.48e-06,0.358,0.376
-9.48e-06,0.358,0.376
-9.48e-06,0.358,0.376
-9.48e-06,0.367,0.376
-9.48e-06,0.367,0.367
-9.48e-06,0.367,0.367
-9.48e-06,0.376,0.367
-9.48e-06,0.376,0.367
-9.47e-06,0.376,0.367
-9.47e-06,0.376,0.367
-9.47e-06,0.376,0.367
-9.47e-06,0.376,0.367
-9.47e-06,0.376,0.367
-9.47e-06,0.376,0.367
-9.47e-06,0.376,0.367
-9.47e-06,0.376,0.367
-9.47e-06,0.376,0.367
-9.47e-06,0.376,0.367
-9.47e-06,0.376,0.367
-9.47e-06,0.367,0.367
-9.47e-06,0.367,0.367
-9.47e-06,0.367,0.367
-9.47e-06,0.367,0.367
-9.47e-06,0.367,0.367
-9.47e-06,0.358,0.367
-9.47e-06,0.358,0.367
-9.47e-06,0.358,0.376
-9.47e-06,0.358,0.376
-9.46e-06,0.349,0.376
-9.46e-06,0.349,0.376
-9.46e-06,0.349,0.376
-9.46e-06,0.349,0.376
-9.46e-06,0.349,0.376
-9.46e-06,0.34,0.376
-9.46e-06,0.349,0.376
-9.46e-06,0.349,0.376
-9.46e-06,0.34,0.385
-9.46e-06,0.34,0.385
-9.46e-06,0.34,0.385
-9.46e-06,0.34,0.385
-9.46e-06,0.349,0.385
-9.46e-06,0.349,0.385
-9.46e-06,0.349,0.385
-9.46e-06,0.349,0.385
-9.46e-06,0.358,0.385
-9.46e-06,0.358,0.385
-9.46e-06,0.358,0.385
-9.46e-06,0.358,0.385
-9.45e-06,0.358,0.385
-9.45e-06,0.367,0.385
-9.45e-06,0.367,0.385
-9.45e-06,0.376,0.385
-9.45e-06,0.376,0.385
-9.45e-06,0.376,0.385
-9.45e-06,0.376,0.376
-9.45e-06,0.386,0.385
-9.45e-06,0.386,0.376
-9.45e-06,0.386,0.376
-9.45e-06,0.386,0.376
-9.45e-06,0.395,0.376
-9.45e-06,0.395,0.376
-9.45e-06,0.395,0.376
-9.45e-06,0.395,0.376
-9.45e-06,0.395,0.376
-9.45e-06,0.386,0.376
-9.45e-06,0.386,0.376
-9.45e-06,0.386,0.376
-9.45e-06,0.386,0.376
-9.44e-06,0.386,0.376
-9.44e-06,0.386,0.376
-9.44e-06,0.376,0.376
-9.44e-06,0.376,0.376
-9.44e-06,0.376,0.376
-9.44e-06,0.367,0.376
-9.44e-06,0.367,0.385
-9.44e-06,0.367,0.376
-9.44e-06,0.367,0.376
-9.44e-06,0.367,0.385
-9.44e-06,0.358,0.385
-9.44e-06,0.358,0.385
-9.44e-06,0.358,0.385
-9.44e-06,0.358,0.385
-9.44e-06,0.358,0.385
-9.44e-06,0.349,0.385
-9.44e-06,0.349,0.385
-9.44e-06,0.349,0.385
-9.44e-06,0.349,0.385
-9.44e-06,0.358,0.395
-9.43e-06,0.358,0.395
-9.43e-06,0.358,0.395
-9.43e-06,0.358,0.395
-9.43e-06,0.358,0.395
-9.43e-06,0.358,0.395
-9.43e-06,0.367,0.395
-9.43e-06,0.367,0.395
-9.43e-06,0.367,0.395
-9.43e-06,0.367,0.395
-9.43e-06,0.376,0.395
-9.43e-06,0.376,0.395
-9.43e-06,0.376,0.395
-9.43e-06,0.386,0.395
-9.43e-06,0.386,0.395
-9.43e-06,0.386,0.395
-9.43e-06,0.395,0.385
-9.43e-06,0.395,0.385
-9.43e-06,0.395,0.385
-9.43e-06,0.395,0.385
-9.43e-06,0.395,0.385
-9.42e-06,0.395,0.385
-9.42e-06,0.404,0.385
-9.42e-06,0.404,0.385
-9.42e-06,0.404,0.385
-9.42e-06,0.395,0.385
-9.42e-06,0.395,0.385
-9.42e-06,0.395,0.385
-9.42e-06,0.395,0.376
-9.42e-06,0.395,0.385
-9.42e-06,0.395,0.385
-9.42e-06,0.386,0.385
-9.42e-06,0.386,0.376
-9.42e-06,0.386,0.385
-9.42e-06,0.386,0.385
-9.42e-06,0.386,0.385
-9.42e-06,0.376,0.385
-9.42e-06,0.376,0.385
-9.42e-06,0.376,0.385
-9.42e-06,0.367,0.385
-9.42e-06,0.367,0.385
-9.41e-06,0.367,0.395
-9.41e-06,0.367,0.395
-9.41e-06,0.358,0.395
-9.41e-06,0.358,0.395
-9.41e-06,0.358,0.395
-9.41e-06,0.358,0.395
-9.41e-06,0.358,0.395
-9.41e-06,0.358,0.404
-9.41e-06,0.358,0.404
-9.41e-06,0.358,0.404
-9.41e-06,0.358,0.404
-9.41e-06,0.358,0.404
-9.41e-06,0.367,0.404
-9.41e-06,0.367,0.404
-9.41e-06,0.367,0.404
-9.41e-06,0.376,0.404
-9.41e-06,0.376,0.404
-9.41e-06,0.376,0.404
-9.41e-06,0.386,0.404
-9.41e-06,0.386,0.404
-9.4e-06,0.386,0.404
-9.4e-06,0.395,0.404
-9.4e-06,0.395,0.404
-9.4e-06,0.395,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.404,0.395
-9.4e-06,0.395,0.395
-9.39e-06,0.395,0.395
-9.39e-06,0.395,0.395
-9.39e-06,0.395,0.395
-9.39e-06,0.386,0.395
-9.39e-06,0.386,0.395
-9.39e-06,0.386,0.395
-9.39e-06,0.386,0.395
-9.39e-06,0.386,0.395
-9.39e-06,0.376,0.395
-9.39e-06,0.376,0.404
-9.39e-06,0.367,0.404
-9.39e-06,0.376,0.404
-9.39e-06,0.367,0.404
-9.39e-06,0.367,0.404
-9.39e-06,0.367,0.404
-9.39e-06,0.367,0.404
-9.39e-06,0.367,0.413
-9.39e-06,0.367,0.413
-9.39e-06,0.367,0.413
-9.39e-06,0.367,0.413
-9.38e-06,0.376,0.413
-9.38e-06,0.376,0.413
-9.38e-06,0.376,0.413
-9.38e-06,0.376,0.413
-9.38e-06,0.386,0.413
-9.38e-06,0.386,0.413
-9.38e-06,0.395,0.413
-9.38e-06,0.395,0.413
-9.38e-06,0.395,0.413
-9.38e-06,0.395,0.413
-9.38e-06,0.395,0.413
-9.38e-06,0.404,0.413
-9.38e-06,0.404,0.404
-9.38e-06,0.413,0.404
-9.38e-06,0.413,0.404
-9.38e-06,0.413,0.404
-9.38e-06,0.413,0.404
-9.38e-06,0.413,0.404
-9.38e-06,0.413,0.404
-9.38e-06,0.413,0.404
-9.37e-06,0.413,0.404
-9.37e-06,0.413,0.404
-9.37e-06,0.413,0.404
-9.37e-06,0.413,0.404
-9.37e-06,0.413,0.404
-9.37e-06,0.413,0.404
-9.37e-06,0.413,0.404
-9.37e-06,0.413,0.404
-9.37e-06,0.404,0.404
-9.37e-06,0.404,0.404
-9.37e-06,0.404,0.404
-9.37e-06,0.404,0.404
-9.37e-06,0.395,0.404
-9.37e-06,0.395,0.404
-9.37e-06,0.395,0.404
-9.37e-06,0.395,0.404
-9.37e-06,0.395,0.404
-9.37e-06,0.386,0.413
-9.37e-06,0.386,0.413
-9.37e-06,0.386,0.413
-9.36e-06,0.386,0.413
-9.36e-06,0.386,0.413
-9.36e-06,0.386,0.413
-9.36e-06,0.386,0.413
-9.36e-06,0.376,0.413
-9.36e-06,0.376,0.422
-9.36e-06,0.376,0.413
-9.36e-06,0.376,0.422
-9.36e-06,0.386,0.422
-9.36e-06,0.386,0.422
-9.36e-06,0.386,0.422
-9.36e-06,0.386,0.422
-9.36e-06,0.395,0.422
-9.36e-06,0.395,0.422
-9.36e-06,0.395,0.422
-9.36e-06,0.395,0.422
-9.36e-06,0.395,0.422
-9.36e-06,0.404,0.422
-9.36e-06,0.404,0.422
-9.36e-06,0.404,0.422
-9.35e-06,0.413,0.422
-9.35e-06,0.413,0.413
-9.35e-06,0.413,0.413
-9.35e-06,0.422,0.413
-9.35e-06,0.422,0.413
-9.35e-06,0.422,0.413
-9.35e-06,0.422,0.413
-9.35e-06,0.422,0.413
-9.35e-06,0.422,0.413
-9.35e-06,0.422,0.413
-9.35e-06,0.422,0.413
-9.35e-06,0.422,0.404
-9.35e-06,0.422,0.413
-9.35e-06,0.422,0.404
-9.35e-06,0.422,0.404
-9.35e-06,0.413,0.413
-9.35e-06,0.413,0.413
-9.35e-06,0.413,0.413
-9.35e-06,0.413,0.413
-9.35e-06,0.413,0.413
-9.34e-06,0.404,0.413
-9.34e-06,0.404,0.413
-9.34e-06,0.404,0.413
-9.34e-06,0.404,0.413
-9.34e-06,0.395,0.413
-9.34e-06,0.395,0.413
-9.34e-06,0.395,0.413
-9.34e-06,0.386,0.413
-9.34e-06,0.386,0.413
-9.34e-06,0.395,0.422
-9.34e-06,0.386,0.422
-9.34e-06,0.386,0.422
-9.34e-06,0.386,0.422
-9.34e-06,0.386,0.422
-9.34e-06,0.386,0.422
-9.34e-06,0.386,0.431
-9.34e-06,0.386,0.431
-9.34e-06,0.386,0.431
-9.34e-06,0.395,0.422
-9.34e-06,0.395,0.431
-9.33e-06,0.395,0.431
-9.33e-06,0.404,0.431
-9.33e-06,0.404,0.431
-9.33e-06,0.404,0.431
-9.33e-06,0.404,0.431
-9.33e-06,0.404,0.431
-9.33e-06,0.413,0.431
-9.33e-06,0.413,0.422
-9.33e-06,0.413,0.422
-9.33e-06,0.422,0.422
-9.33e-06,0.422,0.422
-9.33e-06,0.422,0.422
-9.33e-06,0.422,0.422
-9.33e-06,0.431,0.422
-9.33e-06,0.431,0.422
-9.33e-06,0.431,0.422
-9.33e-06,0.431,0.413
-9.33e-06,0.431,0.413
-9.33e-06,0.431,0.413
-9.33e-06,0.431,0.422
-9.32e-06,0.431,0.413
-9.32e-06,0.431,0.413
-9.32e-06,0.431,0.413
-9.32e-06,0.422,0.413
-9.32e-06,0.422,0.413
-9.32e-06,0.422,0.413
-9.32e-06,0.422,0.422
-9.32e-06,0.422,0.413
-9.32e-06,0.422,0.413
-9.32e-06,0.413,0.422
-9.32e-06,0.413,0.422
-9.32e-06,0.413,0.422
-9.32e-06,0.413,0.422
-9.32e-06,0.404,0.422
-9.32e-06,0.404,0.422
-9.32e-06,0.404,0.422
-9.32e-06,0.404,0.422
-9.32e-06,0.404,0.422
-9.32e-06,0.395,0.431
-9.32e-06,0.395,0.431
-9.31e-06,0.395,0.431
-9.31e-06,0.395,0.431
-9.31e-06,0.395,0.431
-9.31e-06,0.395,0.441
-9.31e-06,0.395,0.431
-9.31e-06,0.395,0.431
-9.31e-06,0.395,0.431
-9.31e-06,0.404,0.441
-9.31e-06,0.404,0.441
-9.31e-06,0.404,0.441
-9.31e-06,0.404,0.441
-9.31e-06,0.404,0.431
-9.31e-06,0.404,0.441
-9.31e-06,0.413,0.441
-9.31e-06,0.413,0.431
-9.31e-06,0.413,0.431
-9.31e-06,0.422,0.441
-9.31e-06,0.422,0.431
-9.31e-06,0.422,0.431
-9.31e-06,0.431,0.431
-9.3e-06,0.431,0.431
-9.3e-06,0.431,0.431
-9.3e-06,0.431,0.431
-9.3e-06,0.431,0.431
-9.3e-06,0.431,0.431
-9.3e-06,0.431,0.431
-9.3e-06,0.441,0.431
-9.3e-06,0.441,0.422
-9.3e-06,0.441,0.422
-9.3e-06,0.441,0.422
-9.3e-06,0.441,0.422
-9.3e-06,0.431,0.422
-9.3e-06,0.431,0.422
-9.3e-06,0.431,0.422
-9.3e-06,0.431,0.422
-9.3e-06,0.431,0.422
-9.3e-06,0.431,0.422
-9.3e-06,0.422,0.422
-9.3e-06,0.422,0.422
-9.3e-06,0.422,0.431
-9.29e-06,0.422,0.431
-9.29e-06,0.413,0.431
-9.29e-06,0.413,0.431
-9.29e-06,0.413,0.431
-9.29e-06,0.413,0.431
-9.29e-06,0.404,0.431
-9.29e-06,0.404,0.431
-9.29e-06,0.404,0.441
-9.29e-06,0.404,0.431
-9.29e-06,0.404,0.431
-9.29e-06,0.404,0.441
-9.29e-06,0.404,0.441
-9.29e-06,0.404,0.441
-9.29e-06,0.404,0.441
-9.29e-06,0.404,0.441
-9.29e-06,0.404,0.441
-9.29e-06,0.404,0.441
-9.29e-06,0.404,0.441
-9.29e-06,0.413,0.441
-9.29e-06,0.413,0.441
-9.28e-06,0.413,0.441
-9.28e-06,0.413,0.441
-9.28e-06,0.413,0.441
-9.28e-06,0.422,0.441
-9.28e-06,0.422,0.441
-9.28e-06,0.431,0.441
-9.28e-06,0.431,0.441
-9.28e-06,0.431,0.441
-9.28e-06,0.431,0.441
-9.28e-06,0.441,0.431
-9.28e-06,0.441,0.431
-9.28e-06,0.441,0.441
-9.28e-06,0.441,0.431
-9.28e-06,0.441,0.431
-9.28e-06,0.441,0.431
-9.28e-06,0.441,0.431
-9.28e-06,0.441,0.431
-9.28e-06,0.441,0.431
-9.28e-06,0.441,0.431
-9.28e-06,0.441,0.431
-9.27e-06,0.441,0.431
-9.27e-06,0.441,0.431
-9.27e-06,0.441,0.431
-9.27e-06,0.441,0.431
-9.27e-06,0.431,0.431
-9.27e-06,0.431,0.431
-9.27e-06,0.431,0.431
-9.27e-06,0.431,0.431
-9.27e-06,0.422,0.431
-9.27e-06,0.422,0.431
-9.27e-06,0.422,0.441
-9.27e-06,0.422,0.441
-9.27e-06,0.413,0.441
-9.27e-06,0.413,0.431
-9.27e-06,0.413,0.441
-9.27e-06,0.413,0.441
-9.27e-06,0.413,0.441
-9.27e-06,0.404,0.441
-9.27e-06,0.404,0.441
-9.27e-06,0.413,0.441
-9.26e-06,0.413,0.441
-9.26e-06,0.404,0.441
-9.26e-06,0.404,0.45
-9.26e-06,0.413,0.45
-9.26e-06,0.413,0.45
-9.26e-06,0.413,0.45
-9.26e-06,0.413,0.45
-9.26e-06,0.413,0.45
-9.26e-06,0.422,0.45
-9.26e-06,0.422,0.45
-9.26e-06,0.422,0.45
-9.26e-06,0.422,0.45
-9.26e-06,0.431,0.45
-9.26e-06,0.431,0.45
-9.26e-06,0.431,0.45
-9.26e-06,0.431,0.441
-9.26e-06,0.441,0.441
-9.26e-06,0.441,0.441
-9.26e-06,0.441,0.441
-9.26e-06,0.441,0.441
-9.25e-06,0.441,0.441
-9.25e-06,0.45,0.441
-9.25e-06,0.45,0.441
-9.25e-06,0.45,0.441
-9.25e-06,0.45,0.441
-9.25e-06,0.45,0.441
-9.25e-06,0.45,0.441
-9.25e-06,0.45,0.441
-9.25e-06,0.45,0.441
-9.25e-06,0.45,0.441
-9.25e-06,0.45,0.441
-9.25e-06,0.441,0.441
-9.25e-06,0.441,0.441
-9.25e-06,0.441,0.431
-9.25e-06,0.441,0.431
-9.25e-06,0.431,0.441
-9.25e-06,0.431,0.441
-9.25e-06,0.431,0.441
-9.25e-06,0.431,0.441
-9.25e-06,0.422,0.441
-9.24e-06,0.422,0.441
-9.24e-06,0.422,0.441
-9.24e-06,0.422,0.441
-9.24e-06,0.422,0.441
-9.24e-06,0.413,0.45
-9.24e-06,0.413,0.45
-9.24e-06,0.413,0.45
-9.24e-06,0.413,0.45
-9.24e-06,0.413,0.45
-9.24e-06,0.413,0.45
-9.24e-06,0.413,0.45
-9.24e-06,0.413,0.45
-9.24e-06,0.413,0.45
-9.24e-06,0.413,0.45
-9.24e-06,0.413,0.459
-9.24e-06,0.413,0.459
-9.24e-06,0.422,0.45
-9.24e-06,0.422,0.45
-9.24e-06,0.422,0.459
-9.24e-06,0.431,0.459
-9.23e-06,0.431,0.45
-9.23e-06,0.431,0.45
-9.23e-06,0.431,0.45
-9.23e-06,0.441,0.45
-9.23e-06,0.441,0.45
-9.23e-06,0.441,0.45
-9.23e-06,0.441,0.45
-9.23e-06,0.45,0.45
-9.23e-06,0.45,0.45
-9.23e-06,0.45,0.45
-9.23e-06,0.45,0.45
-9.23e-06,0.45,0.441
-9.23e-06,0.45,0.441
-9.23e-06,0.459,0.441
-9.23e-06,0.459,0.441
-9.23e-06,0.45,0.441
-9.23e-06,0.459,0.441
-9.23e-06,0.459,0.441
-9.23e-06,0.459,0.441
-9.23e-06,0.45,0.441
-9.22e-06,0.45,0.441
-9.22e-06,0.45,0.441
-9.22e-06,0.45,0.441
-9.22e-06,0.441,0.441
-9.22e-06,0.441,0.441
-9.22e-06,0.441,0.441
-9.22e-06,0.441,0.441
-9.22e-06,0.441,0.441
-9.22e-06,0.431,0.441
-9.22e-06,0.431,0.45
-9.22e-06,0.431,0.45
-9.22e-06,0.422,0.45
-9.22e-06,0.422,0.45
-9.22e-06,0.422,0.45
-9.22e-06,0.422,0.45
-9.22e-06,0.422,0.45
-9.22e-06,0.422,0.45
-9.22e-06,0.422,0.459
-9.22e-06,0.422,0.459
-9.22e-06,0.422,0.459
-9.21e-06,0.422,0.459
-9.21e-06,0.422,0.459
-9.21e-06,0.422,0.459
-9.21e-06,0.422,0.459
-9.21e-06,0.422,0.459
-9.21e-06,0.422,0.459
-9.21e-06,0.431,0.459
-9.21e-06,0.431,0.459
-9.21e-06,0.431,0.459
-9.21e-06,0.441,0.459
-9.21e-06,0.441,0.459
-9.21e-06,0.441,0.459
-9.21e-06,0.441,0.459
-9.21e-06,0.45,0.459
-9.21e-06,0.45,0.459
-9.21e-06,0.45,0.459
-9.21e-06,0.45,0.45
-9.21e-06,0.45,0.45
-9.21e-06,0.459,0.45
-9.21e-06,0.459,0.45
-9.2e-06,0.459,0.45
-9.2e-06,0.459,0.45
-9.2e-06,0.459,0.45
-9.2e-06,0.459,0.45
-9.2e-06,0.459,0.45
-9.2e-06,0.459,0.45
-9.2e-06,0.459,0.45
-9.2e-06,0.459,0.45
-9.2e-06,0.459,0.45
-9.2e-06,0.459,0.441
-9.2e-06,0.459,0.45
-9.2e-06,0.45,0.45
-9.2e-06,0.45,0.45
-9.2e-06,0.45,0.45
-9.2e-06,0.45,0.45
-9.2e-06,0.441,0.45
-9.2e-06,0.441,0.45
-9.2e-06,0.441,0.45
-9.2e-06,0.441,0.45
-9.2e-06,0.431,0.45
-9.19e-06,0.431,0.45
-9.19e-06,0.431,0.45
-9.19e-06,0.431,0.45
-9.19e-06,0.422,0.459
-9.19e-06,0.431,0.459
-9.19e-06,0.431,0.459
-9.19e-06,0.422,0.459
-9.19e-06,0.422,0.459
-9.19e-06,0.422,0.459
-9.19e-06,0.422,0.459
-9.19e-06,0.422,0.468
-9.19e-06,0.422,0.468
-9.19e-06,0.422,0.468
-9.19e-06,0.431,0.468
-9.19e-06,0.431,0.468
-9.19e-06,0.431,0.468
-9.19e-06,0.441,0.468
-9.19e-06,0.441,0.468
-9.19e-06,0.441,0.468
-9.19e-06,0.441,0.459
-9.18e-06,0.45,0.468
-9.18e-06,0.45,0.468
-9.18e-06,0.45,0.468
-9.18e-06,0.45,0.459
-9.18e-06,0.459,0.459
-9.18e-06,0.459,0.459
-9.18e-06,0.459,0.459
-9.18e-06,0.459,0.459
-9.18e-06,0.459,0.459
-9.18e-06,0.468,0.459
-9.18e-06,0.468,0.459
-9.18e-06,0.468,0.459
-9.18e-06,0.468,0.459
-9.18e-06,0.468,0.459
-9.18e-06,0.468,0.45
-9.18e-06,0.468,0.45
-9.18e-06,0.468,0.45
-9.18e-06,0.468,0.45
-9.18e-06,0.459,0.45
-9.18e-06,0.459,0.459
-9.17e-06,0.459,0.45
-9.17e-06,0.459,0.45
-9.17e-06,0.45,0.45
-9.17e-06,0.45,0.45
-9.17e-06,0.45,0.45
-9.17e-06,0.441,0.459
-9.17e-06,0.441,0.459
-9.17e-06,0.441,0.459
-9.17e-06,0.441,0.459
-9.17e-06,0.441,0.459
-9.17e-06,0.431,0.459
-9.17e-06,0.431,0.459
-9.17e-06,0.431,0.459
-9.17e-06,0.431,0.468
-9.17e-06,0.431,0.468
-9.17e-06,0.431,0.459
-9.17e-06,0.431,0.468
-9.17e-06,0.431,0.468
-9.17e-06,0.431,0.468
-9.17e-06,0.431,0.468
-9.16e-06,0.431,0.468
-9.16e-06,0.431,0.468
-9.16e-06,0.441,0.468
-9.16e-06,0.441,0.468
-9.16e-06,0.441,0.468
-9.16e-06,0.441,0.468
-9.16e-06,0.441,0.468
-9.16e-06,0.45,0.468
-9.16e-06,0.45,0.468
-9.16e-06,0.45,0.468
-9.16e-06,0.45,0.468
-9.16e-06,0.459,0.468
-9.16e-06,0.459,0.468
-9.16e-06,0.459,0.468
-9.16e-06,0.459,0.468
-9.16e-06,0.468,0.468
-9.16e-06,0.468,0.468
-9.16e-06,0.468,0.468
-9.16e-06,0.468,0.459
-9.16e-06,0.468,0.459
-9.15e-06,0.468,0.459
-9.15e-06,0.468,0.459
-9.15e-06,0.468,0.459
-9.15e-06,0.468,0.459
-9.15e-06,0.468,0.459
-9.15e-06,0.468,0.459
-9.15e-06,0.468,0.459
-9.15e-06,0.468,0.459
-9.15e-06,0.468,0.459
-9.15e-06,0.459,0.459
-9.15e-06,0.459,0.459
-9.15e-06,0.459,0.459
-9.15e-06,0.459,0.459
-9.15e-06,0.459,0.459
-9.15e-06,0.45,0.459
-9.15e-06,0.45,0.459
-9.15e-06,0.45,0.459
-9.15e-06,0.441,0.459
-9.15e-06,0.441,0.468
-9.15e-06,0.441,0.468
-9.14e-06,0.441,0.468
-9.14e-06,0.431,0.468
-9.14e-06,0.431,0.468
-9.14e-06,0.431,0.468
-9.14e-06,0.431,0.468
-9.14e-06,0.431,0.468
-9.14e-06,0.431,0.468
-9.14e-06,0.431,0.468
-9.14e-06,0.431,0.468
-9.14e-06,0.431,0.477
-9.14e-06,0.441,0.477
-9.14e-06,0.441,0.477
-9.14e-06,0.441,0.477
-9.14e-06,0.441,0.477
-9.14e-06,0.441,0.477
-9.14e-06,0.45,0.477
-9.14e-06,0.45,0.468
-9.14e-06,0.45,0.477
-9.14e-06,0.45,0.477
-9.14e-06,0.459,0.477
-9.13e-06,0.459,0.477
-9.13e-06,0.459,0.468
-9.13e-06,0.459,0.468
-9.13e-06,0.459,0.468
-9.13e-06,0.468,0.468
-9.13e-06,0.468,0.468
-9.13e-06,0.477,0.468
-9.13e-06,0.477,0.459
-9.13e-06,0.477,0.468
-9.13e-06,0.477,0.468
-9.13e-06,0.477,0.459
-9.13e-06,0.477,0.459
-9.13e-06,0.477,0.459
-9.13e-06,0.477,0.459
